"CBSA Code","Metropolitan Division Code","CSA Code","CBSA_Title","MMSA","Metropolitan Division Title","CSA Title","Counties","State Name","FIPS State Code","FIPS County Code","Central/Outlying County","county"
"155","12740",NA,"162","Barre, VT","Micropolitan Statistical Area",NA,"Burlington-South Burlington-Barre, VT","Washington","Vermont","50","023","Central","washington,vermont"
"156","12780",NA,"538","Bartlesville, OK","Micropolitan Statistical Area",NA,"Tulsa-Muskogee-Bartlesville, OK","Washington","Oklahoma","40","147","Central","washington,oklahoma"
"157","12860",NA,"464","Batavia, NY","Micropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Genesee","New York","36","037","Central","genesee,new york"
"158","12900",NA,NA,"Batesville, AR","Micropolitan Statistical Area",NA,NA,"Independence","Arkansas","05","063","Central","independence,arkansas"
"159","12900",NA,NA,"Batesville, AR","Micropolitan Statistical Area",NA,NA,"Sharp","Arkansas","05","135","Outlying","sharp,arkansas"
"160","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"Ascension Parish","Louisiana","22","005","Central","ascension parish,louisiana"
"161","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"Assumption Parish","Louisiana","22","007","Outlying","assumption parish,louisiana"
"162","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"East Baton Rouge Parish","Louisiana","22","033","Central","east baton rouge parish,louisiana"
"163","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"East Feliciana Parish","Louisiana","22","037","Outlying","east feliciana parish,louisiana"
"164","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"Iberville Parish","Louisiana","22","047","Central","iberville parish,louisiana"
"165","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"Livingston Parish","Louisiana","22","063","Central","livingston parish,louisiana"
"166","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"Pointe Coupee Parish","Louisiana","22","077","Outlying","pointe coupee parish,louisiana"
"167","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"St. Helena Parish","Louisiana","22","091","Outlying","st. helena parish,louisiana"
"168","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"West Baton Rouge Parish","Louisiana","22","121","Central","west baton rouge parish,louisiana"
"169","12940",NA,NA,"Baton Rouge, LA","Metropolitan Statistical Area",NA,NA,"West Feliciana Parish","Louisiana","22","125","Outlying","west feliciana parish,louisiana"
"170","12980",NA,"310","Battle Creek, MI","Metropolitan Statistical Area",NA,"Kalamazoo-Battle Creek-Portage, MI","Calhoun","Michigan","26","025","Central","calhoun,michigan"
"171","13020",NA,"474","Bay City, MI","Metropolitan Statistical Area",NA,"Saginaw-Midland-Bay City, MI","Bay","Michigan","26","017","Central","bay,michigan"
"172","13060",NA,"288","Bay City, TX","Micropolitan Statistical Area",NA,"Houston-The Woodlands, TX","Matagorda","Texas","48","321","Central","matagorda,texas"
"173","13100",NA,"339","Beatrice, NE","Micropolitan Statistical Area",NA,"Lincoln-Beatrice, NE","Gage","Nebraska","31","067","Central","gage,nebraska"
"174","13140",NA,NA,"Beaumont-Port Arthur, TX","Metropolitan Statistical Area",NA,NA,"Hardin","Texas","48","199","Outlying","hardin,texas"
"175","13140",NA,NA,"Beaumont-Port Arthur, TX","Metropolitan Statistical Area",NA,NA,"Jefferson","Texas","48","245","Central","jefferson,texas"
"176","13140",NA,NA,"Beaumont-Port Arthur, TX","Metropolitan Statistical Area",NA,NA,"Orange","Texas","48","361","Central","orange,texas"
"177","13180",NA,"376","Beaver Dam, WI","Micropolitan Statistical Area",NA,"Milwaukee-Racine-Waukesha, WI","Dodge","Wisconsin","55","027","Central","dodge,wisconsin"
"178","13220",NA,NA,"Beckley, WV","Metropolitan Statistical Area",NA,NA,"Fayette","West Virginia","54","019","Central","fayette,west virginia"
"179","13220",NA,NA,"Beckley, WV","Metropolitan Statistical Area",NA,NA,"Raleigh","West Virginia","54","081","Central","raleigh,west virginia"
"180","13260",NA,"144","Bedford, IN","Micropolitan Statistical Area",NA,"Bloomington-Bedford, IN","Lawrence","Indiana","18","093","Central","lawrence,indiana"
"181","13300",NA,NA,"Beeville, TX","Micropolitan Statistical Area",NA,NA,"Bee","Texas","48","025","Central","bee,texas"
"182","13340",NA,"198","Bellefontaine, OH","Micropolitan Statistical Area",NA,"Columbus-Marion-Zanesville, OH","Logan","Ohio","39","091","Central","logan,ohio"
"183","13380",NA,NA,"Bellingham, WA","Metropolitan Statistical Area",NA,NA,"Whatcom","Washington","53","073","Central","whatcom,washington"
"184","13420",NA,NA,"Bemidji, MN","Micropolitan Statistical Area",NA,NA,"Beltrami","Minnesota","27","007","Central","beltrami,minnesota"
"185","13460",NA,"140","Bend, OR","Metropolitan Statistical Area",NA,"Bend-Prineville, OR","Deschutes","Oregon","41","017","Central","deschutes,oregon"
"186","13500",NA,NA,"Bennettsville, SC","Micropolitan Statistical Area",NA,NA,"Marlboro","South Carolina","45","069","Central","marlboro,south carolina"
"187","13540",NA,NA,"Bennington, VT","Micropolitan Statistical Area",NA,NA,"Bennington","Vermont","50","003","Central","bennington,vermont"
"188","13620",NA,NA,"Berlin, NH","Micropolitan Statistical Area",NA,NA,"Coos","New Hampshire","33","007","Central","coos,new hampshire"
"189","13660",NA,"266","Big Rapids, MI","Micropolitan Statistical Area",NA,"Grand Rapids-Kentwood-Muskegon, MI","Mecosta","Michigan","26","107","Central","mecosta,michigan"
"190","13700",NA,NA,"Big Spring, TX","Micropolitan Statistical Area",NA,NA,"Howard","Texas","48","227","Central","howard,texas"
"191","13720",NA,NA,"Big Stone Gap, VA","Micropolitan Statistical Area",NA,NA,"Wise","Virginia","51","195","Central","wise,virginia"
"192","13720",NA,NA,"Big Stone Gap, VA","Micropolitan Statistical Area",NA,NA,"Norton city","Virginia","51","720","Central","norton city,virginia"
"193","13740",NA,NA,"Billings, MT","Metropolitan Statistical Area",NA,NA,"Carbon","Montana","30","009","Outlying","carbon,montana"
"194","13740",NA,NA,"Billings, MT","Metropolitan Statistical Area",NA,NA,"Stillwater","Montana","30","095","Outlying","stillwater,montana"
"195","13740",NA,NA,"Billings, MT","Metropolitan Statistical Area",NA,NA,"Yellowstone","Montana","30","111","Central","yellowstone,montana"
"196","13780",NA,NA,"Binghamton, NY","Metropolitan Statistical Area",NA,NA,"Broome","New York","36","007","Central","broome,new york"
"197","13780",NA,NA,"Binghamton, NY","Metropolitan Statistical Area",NA,NA,"Tioga","New York","36","107","Central","tioga,new york"
"198","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","Bibb","Alabama","01","007","Outlying","bibb,alabama"
"199","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","Blount","Alabama","01","009","Outlying","blount,alabama"
"200","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","Chilton","Alabama","01","021","Outlying","chilton,alabama"
"201","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","Jefferson","Alabama","01","073","Central","jefferson,alabama"
"202","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","St. Clair","Alabama","01","115","Outlying","st. clair,alabama"
"203","13820",NA,"142","Birmingham-Hoover, AL","Metropolitan Statistical Area",NA,"Birmingham-Hoover-Talladega, AL","Shelby","Alabama","01","117","Central","shelby,alabama"
"204","13900",NA,NA,"Bismarck, ND","Metropolitan Statistical Area",NA,NA,"Burleigh","North Dakota","38","015","Central","burleigh,north dakota"
"205","13900",NA,NA,"Bismarck, ND","Metropolitan Statistical Area",NA,NA,"Morton","North Dakota","38","059","Central","morton,north dakota"
"206","13900",NA,NA,"Bismarck, ND","Metropolitan Statistical Area",NA,NA,"Oliver","North Dakota","38","065","Outlying","oliver,north dakota"
"207","13940",NA,"292","Blackfoot, ID","Micropolitan Statistical Area",NA,"Idaho Falls-Rexburg-Blackfoot, ID","Bingham","Idaho","16","011","Central","bingham,idaho"
"208","13980",NA,NA,"Blacksburg-Christiansburg, VA","Metropolitan Statistical Area",NA,NA,"Giles","Virginia","51","071","Outlying","giles,virginia"
"209","13980",NA,NA,"Blacksburg-Christiansburg, VA","Metropolitan Statistical Area",NA,NA,"Montgomery","Virginia","51","121","Central","montgomery,virginia"
"210","13980",NA,NA,"Blacksburg-Christiansburg, VA","Metropolitan Statistical Area",NA,NA,"Pulaski","Virginia","51","155","Outlying","pulaski,virginia"
"211","13980",NA,NA,"Blacksburg-Christiansburg, VA","Metropolitan Statistical Area",NA,NA,"Radford city","Virginia","51","750","Central","radford city,virginia"
"212","14010",NA,"145","Bloomington, IL","Metropolitan Statistical Area",NA,"Bloomington-Pontiac, IL","McLean","Illinois","17","113","Central","mclean,illinois"
"213","14020",NA,"144","Bloomington, IN","Metropolitan Statistical Area",NA,"Bloomington-Bedford, IN","Monroe","Indiana","18","105","Central","monroe,indiana"
"214","14020",NA,"144","Bloomington, IN","Metropolitan Statistical Area",NA,"Bloomington-Bedford, IN","Owen","Indiana","18","119","Outlying","owen,indiana"
"215","14100",NA,"146","Bloomsburg-Berwick, PA","Metropolitan Statistical Area",NA,"Bloomsburg-Berwick-Sunbury, PA","Columbia","Pennsylvania","42","037","Central","columbia,pennsylvania"
"216","14100",NA,"146","Bloomsburg-Berwick, PA","Metropolitan Statistical Area",NA,"Bloomsburg-Berwick-Sunbury, PA","Montour","Pennsylvania","42","093","Central","montour,pennsylvania"
"217","14140",NA,NA,"Bluefield, WV-VA","Micropolitan Statistical Area",NA,NA,"Bland","Virginia","51","021","Outlying","bland,virginia"
"218","14140",NA,NA,"Bluefield, WV-VA","Micropolitan Statistical Area",NA,NA,"Tazewell","Virginia","51","185","Central","tazewell,virginia"
"219","14140",NA,NA,"Bluefield, WV-VA","Micropolitan Statistical Area",NA,NA,"Mercer","West Virginia","54","055","Central","mercer,west virginia"
"220","14160",NA,"258","Bluffton, IN","Micropolitan Statistical Area",NA,"Fort Wayne-Huntington-Auburn, IN","Wells","Indiana","18","179","Central","wells,indiana"
"221","14180",NA,NA,"Blytheville, AR","Micropolitan Statistical Area",NA,NA,"Mississippi","Arkansas","05","093","Central","mississippi,arkansas"
"222","14220",NA,"406","Bogalusa, LA","Micropolitan Statistical Area",NA,"New Orleans-Metairie-Hammond, LA-MS","Washington Parish","Louisiana","22","117","Central","washington parish,louisiana"
"223","14260",NA,"147","Boise City, ID","Metropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Ada","Idaho","16","001","Central","ada,idaho"
"224","14260",NA,"147","Boise City, ID","Metropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Boise","Idaho","16","015","Outlying","boise,idaho"
"225","14260",NA,"147","Boise City, ID","Metropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Canyon","Idaho","16","027","Outlying","canyon,idaho"
"226","14260",NA,"147","Boise City, ID","Metropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Gem","Idaho","16","045","Outlying","gem,idaho"
"227","14260",NA,"147","Boise City, ID","Metropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Owyhee","Idaho","16","073","Outlying","owyhee,idaho"
"228","14300",NA,"206","Bonham, TX","Micropolitan Statistical Area",NA,"Dallas-Fort Worth, TX-OK","Fannin","Texas","48","147","Central","fannin,texas"
"229","14380",NA,NA,"Boone, NC","Micropolitan Statistical Area",NA,NA,"Watauga","North Carolina","37","189","Central","watauga,north carolina"
"230","14420",NA,"108","Borger, TX","Micropolitan Statistical Area",NA,"Amarillo-Pampa-Borger, TX","Hutchinson","Texas","48","233","Central","hutchinson,texas"
"231","14460","14454","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT","Norfolk","Massachusetts","25","021","Central","norfolk,massachusetts"
"232","14460","14454","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT","Plymouth","Massachusetts","25","023","Central","plymouth,massachusetts"
"233","14460","14454","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT","Suffolk","Massachusetts","25","025","Central","suffolk,massachusetts"
"234","14460","15764","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT","Essex","Massachusetts","25","009","Central","essex,massachusetts"
"235","14460","15764","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT","Middlesex","Massachusetts","25","017","Central","middlesex,massachusetts"
"236","14460","40484","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT","Rockingham","New Hampshire","33","015","Central","rockingham,new hampshire"
"237","14460","40484","148","Boston-Cambridge-Newton, MA-NH","Metropolitan Statistical Area","Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT","Strafford","New Hampshire","33","017","Outlying","strafford,new hampshire"
"238","14500",NA,"216","Boulder, CO","Metropolitan Statistical Area",NA,"Denver-Aurora, CO","Boulder","Colorado","08","013","Central","boulder,colorado"
"239","14540",NA,"150","Bowling Green, KY","Metropolitan Statistical Area",NA,"Bowling Green-Glasgow, KY","Allen","Kentucky","21","003","Outlying","allen,kentucky"
"240","14540",NA,"150","Bowling Green, KY","Metropolitan Statistical Area",NA,"Bowling Green-Glasgow, KY","Butler","Kentucky","21","031","Outlying","butler,kentucky"
"241","14540",NA,"150","Bowling Green, KY","Metropolitan Statistical Area",NA,"Bowling Green-Glasgow, KY","Edmonson","Kentucky","21","061","Outlying","edmonson,kentucky"
"242","14540",NA,"150","Bowling Green, KY","Metropolitan Statistical Area",NA,"Bowling Green-Glasgow, KY","Warren","Kentucky","21","227","Central","warren,kentucky"
"243","14580",NA,NA,"Bozeman, MT","Micropolitan Statistical Area",NA,NA,"Gallatin","Montana","30","031","Central","gallatin,montana"
"244","14620",NA,NA,"Bradford, PA","Micropolitan Statistical Area",NA,NA,"McKean","Pennsylvania","42","083","Central","mckean,pennsylvania"
"245","14660",NA,NA,"Brainerd, MN","Micropolitan Statistical Area",NA,NA,"Cass","Minnesota","27","021","Outlying","cass,minnesota"
"246","14660",NA,NA,"Brainerd, MN","Micropolitan Statistical Area",NA,NA,"Crow Wing","Minnesota","27","035","Central","crow wing,minnesota"
"247","14700",NA,NA,"Branson, MO","Micropolitan Statistical Area",NA,NA,"Taney","Missouri","29","213","Central","taney,missouri"
"248","14720",NA,NA,"Breckenridge, CO","Micropolitan Statistical Area",NA,NA,"Summit","Colorado","08","117","Central","summit,colorado"
"249","14740",NA,"500","Bremerton-Silverdale-Port Orchard, WA","Metropolitan Statistical Area",NA,"Seattle-Tacoma, WA","Kitsap","Washington","53","035","Central","kitsap,washington"
"250","14780",NA,"288","Brenham, TX","Micropolitan Statistical Area",NA,"Houston-The Woodlands, TX","Washington","Texas","48","477","Central","washington,texas"
"251","14820",NA,"120","Brevard, NC","Micropolitan Statistical Area",NA,"Asheville-Marion-Brevard, NC","Transylvania","North Carolina","37","175","Central","transylvania,north carolina"
"252","14860",NA,"408","Bridgeport-Stamford-Norwalk, CT","Metropolitan Statistical Area",NA,"New York-Newark, NY-NJ-CT-PA","Fairfield","Connecticut","09","001","Central","fairfield,connecticut"
"253","15020",NA,"298","Brookhaven, MS","Micropolitan Statistical Area",NA,"Jackson-Vicksburg-Brookhaven, MS","Lincoln","Mississippi","28","085","Central","lincoln,mississippi"
"254","15060",NA,NA,"Brookings, OR","Micropolitan Statistical Area",NA,NA,"Curry","Oregon","41","015","Central","curry,oregon"
"255","15100",NA,NA,"Brookings, SD","Micropolitan Statistical Area",NA,NA,"Brookings","South Dakota","46","011","Central","brookings,south dakota"
"256","15140",NA,"297","Brownsville, TN","Micropolitan Statistical Area",NA,"Jackson-Brownsville, TN","Haywood","Tennessee","47","075","Central","haywood,tennessee"
"257","15180",NA,"154","Brownsville-Harlingen, TX","Metropolitan Statistical Area",NA,"Brownsville-Harlingen-Raymondville, TX","Cameron","Texas","48","061","Central","cameron,texas"
"258","15220",NA,NA,"Brownwood, TX","Micropolitan Statistical Area",NA,NA,"Brown","Texas","48","049","Central","brown,texas"
"259","15260",NA,NA,"Brunswick, GA","Metropolitan Statistical Area",NA,NA,"Brantley","Georgia","13","025","Outlying","brantley,georgia"
"260","15260",NA,NA,"Brunswick, GA","Metropolitan Statistical Area",NA,NA,"Glynn","Georgia","13","127","Central","glynn,georgia"
"261","15260",NA,NA,"Brunswick, GA","Metropolitan Statistical Area",NA,NA,"McIntosh","Georgia","13","191","Outlying","mcintosh,georgia"
"262","15340",NA,"360","Bucyrus-Galion, OH","Micropolitan Statistical Area",NA,"Mansfield-Ashland-Bucyrus, OH","Crawford","Ohio","39","033","Central","crawford,ohio"
"263","15380",NA,"160","Buffalo-Cheektowaga, NY","Metropolitan Statistical Area",NA,"Buffalo-Cheektowaga-Olean, NY","Erie","New York","36","029","Central","erie,new york"
"264","15380",NA,"160","Buffalo-Cheektowaga, NY","Metropolitan Statistical Area",NA,"Buffalo-Cheektowaga-Olean, NY","Niagara","New York","36","063","Central","niagara,new york"
"265","15420",NA,NA,"Burley, ID","Micropolitan Statistical Area",NA,NA,"Cassia","Idaho","16","031","Central","cassia,idaho"
"266","15420",NA,NA,"Burley, ID","Micropolitan Statistical Area",NA,NA,"Minidoka","Idaho","16","067","Outlying","minidoka,idaho"
"267","15460",NA,"161","Burlington, IA-IL","Micropolitan Statistical Area",NA,"Burlington-Fort Madison-Keokuk, IA-IL-MO","Henderson","Illinois","17","071","Outlying","henderson,illinois"
"268","15460",NA,"161","Burlington, IA-IL","Micropolitan Statistical Area",NA,"Burlington-Fort Madison-Keokuk, IA-IL-MO","Des Moines","Iowa","19","057","Central","des moines,iowa"
"269","15500",NA,"268","Burlington, NC","Metropolitan Statistical Area",NA,"Greensboro--Winston-Salem--High Point, NC","Alamance","North Carolina","37","001","Central","alamance,north carolina"
"270","15540",NA,"162","Burlington-South Burlington, VT","Metropolitan Statistical Area",NA,"Burlington-South Burlington-Barre, VT","Chittenden","Vermont","50","007","Central","chittenden,vermont"
